zincid,smiles,consensus_score,docking_score,boltz_prob,is_active
ZINC000337756169,CO[C@H](C)CSc1cccc([N+](=O)[O-])c1,0.52967036,-6.717,0.46681273,0
ZINC000346325564,COCCC1(CNC(=O)CC(C)(F)F)CC1,0.31087577,-6.279,0.07893631,0
ZINC000379563362,CC[C@H](C)[C@](C)(O)CNc1nccs1,0.45723817,-6.043,0.39340216,0
ZINC000623053438,CN[C@H]1CCN(C(=O)Nc2cccnc2)C1,0.50942373,-6.967,0.40071532,0
ZINC000675668377,C[C@@H]1C[C@H]1C(=O)NCc1ccc(F)cn1,0.45511475,-7.708,0.21609762,0
ZINC000822648776,CC/C(C)=C\C(=O)NC[C@H]1COCCO1,0.35794753,-6.677,0.13080394,0
ZINC000848605619,CC[C@H](NC(=O)N[C@@H](C)CN)[C@H]1CCCCO1,0.51507366,-6.879,0.421056,0
ZINC000899357598,CCn1cc(/C=C\C(=O)c2cncs2)c(C)n1,0.5579366,-6.927,0.50097346,0
ZINC000901395165,CCOc1ccccc1-c1cc(C)no1,0.49222603,-7.308,0.33119684,0
ZINC000934014511,OC[C@H]1CCN1Cc1ccccc1Cl,0.6774605,-6.917,0.738779,0
ZINC000934229269,C[C@@H](Cc1cccnc1)N[C@@H](C)c1csnn1,0.6291166,-7.855,0.5454969,0
ZINC001224171867,CC(=O)Oc1cccc(COC(=O)[C@H](C)O)c1,0.39245117,-7.477,0.11598218,0
ZINC001245981379,C[C@H](O)CN[C@]12CCN[C@H]1CC(=O)N2,0.34920597,-5.937,0.19042024,0
ZINC000000201111,Cc1cc(C)n2nnnc2c1C#N,0.5735474,-7.7,0.45153373,0
ZINC000082266774,O=C(Nc1ncccc1O)c1ncc[nH]1,0.47157952,-6.696,0.35392332,0
ZINC000156569246,C#CCCCCNC(=O)c1cccc(C)c1,0.6044505,-8.317,0.44860485,0
ZINC000291410731,C[C@@H]1CN(C(=O)Cn2ccnc2)CCC1(F)F,0.3841857,-7.451,0.10231204,0
ZINC000308285555,CC(C)CC(C)(C)C(=O)OCCF,0.5098613,-6.04,0.49795562,0
ZINC000356909173,CCC[C@@H](C)Cc1nc(Cn2cccn2)no1,0.50610447,-7.378,0.35141137,0
ZINC000378870839,CCN(C)C(=O)N(C)CCF,0.2776021,-4.636,0.18383521,0
ZINC000434355652,CC(C)(NC(=O)[C@H]1C[C@@H]1C1CC1)c1nn[nH]n1,0.40818813,-7.404,0.15474495,0
ZINC000548139654,COc1cc(NCc2noc(C3CC3)n2)nn1C,0.43178743,-7.241,0.21843901,0
ZINC000591147692,C=CCOCC(=O)N=c1nc(C)[nH]o1,0.46423042,-5.827,0.42970917,0
ZINC000629213114,COc1ccc(OCCF)c(C(F)(F)F)c1,0.43379682,-7.07,0.24019706,0
ZINC000662665393,C[C@@]1(CNC(=O)C2CCNCC2)CC1(F)F,0.36286172,-7.734,0.03064972,0
ZINC000684619368,Cc1nccc(CN(C)c2cccc(O)c2)n1,0.55338395,-7.52,0.43030494,0
ZINC000727069185,CSCCNC(=S)N[C@H](C)[C@@H]1CCCO1,0.41763952,-5.504,0.37099683,0
ZINC000754097414,C=CCOCC(=O)OCC(=O)C1CCC1,0.32436654,-6.091,0.1252053,0
ZINC000861973257,O=C(/C=C/C1CC1)NC[C@@H]1COCO1,0.4595332,-6.806,0.31862473,0
ZINC000863318810,CC/C(C)=C\C(=O)NCCN1CC[C@@H](O)C1,0.36089483,-7.262,0.075823955,0
ZINC000887121053,C#CCC1(NCC=C(Cl)Cl)CCOCC1,0.49808273,-7.194,0.35465023,0
ZINC000934015744,OC[C@H]1CCN1CCO[C@H]1CCCCO1,0.47559103,-6.311,0.40189546,0
ZINC001161700351,Nc1cnc2c(c1)NC(=O)CS2,0.405447,-5.674,0.32917088,0
ZINC001337624561,O=C([C@H]1C[C@@H]1F)N1CCCCc2cccnc21,0.44808787,-7.928,0.17930615,0
ZINC001592345310,C[C@H](CC(=O)O)C(=O)N[C@@H](C)c1cscn1,0.48764357,-6.78,0.3770118,0
ZINC000049468780,Cc1ccccc1OCc1nc(N)cc(=O)[nH]1,0.6055719,-8.191,0.46392548,0
ZINC000082299806,CC(C)CNC(=O)C1CCSCC1,0.52544004,-6.605,0.47007674,0
ZINC000170710321,C#CCOC(=O)[C@@H](C)OC[C@H]1CCCCO1,0.38360462,-6.966,0.15158303,0
ZINC000336251732,CC(C)(C)[C@H]1CN(CC(=N)O)CCO1,0.33434469,-6.236,0.12989646,0
ZINC000384830159,C/C=C\CN[C@@H](C)c1sccc1C,0.59497195,-6.272,0.6424328,0
ZINC000403300408,NCCOCC(=O)N[C@@H]1CC[C@H]2C[C@H]2C1,0.38143247,-6.697,0.17524621,0
ZINC000595562765,COC(=O)CCN1C[C@@H]2CCCC[C@@H]21,0.42557517,-6.701,0.262273,0
ZINC000629034677,C/C=C/CNC(=O)[C@@H]1CCCN1C1CC1,0.51663095,-6.836,0.4286113,0
ZINC000665979522,Cc1ncc(NC(=O)N[C@]2(C)CC2(C)C)cn1,0.5543287,-6.973,0.48904416,0
ZINC000718106909,Cc1coc(CNC[C@@H]2CC2(C)C)c1,0.54738915,-6.876,0.48538196,0
ZINC000754066830,C#CC(=O)NCCCNC(=O)C1CCC1,0.35002694,-6.91,0.090890616,0
ZINC000786505372,O=C(Nc1ccon1)c1ccc2cncn2c1,0.64792085,-7.729,0.5958458,0
ZINC000796111802,CC[C@@H](C)COC(=O)CCc1cncc(C)c1,0.49944326,-7.884,0.28561088,0
ZINC000819348403,CN(Cc1ccc[nH]1)C(=O)/C=C/[C@@H]1CCCO1,0.38219255,-7.185,0.12601796,0
ZINC000840212185,CCCCOC(=O)[C@H](C)SCC(N)=O,0.30010742,-5.138,0.17622685,0
ZINC000841491863,O=C(NC[C@@H](O)C(F)(F)F)OCCCF,0.29584804,-5.803,0.09865405,0
ZINC000843741104,C[C@H]1SCC[C@@H]1NC(=O)C1=CCCCO1,0.45893833,-6.831,0.31484726,0
ZINC000863114226,C(=NOC1CCC1)c1cccc2[nH]ncc21,0.7904263,-8.169,0.83239245,0
ZINC000906790767,Cc1nn(C)cc1NC(=O)[C@@H](C)[C@@H]1CCCO1,0.42207202,-7.496,0.17268309,0
ZINC000922658604,CCn1cnnc1NCc1ccc(C#N)cc1F,0.4233516,-7.84,0.13945457,0
ZINC001169011871,CC1(F)CN([C@H]2CC[C@@H](C[N+](=O)[O-])C2)C1,0.40551558,-6.897,0.20216009,0
ZINC001174569564,CCn1cc(Nc2cc(C)ccc2O)cn1,0.47589916,-7.421,0.28710702,0
ZINC001226515285,C=CC[C@H](C=C)Oc1n[nH]c(C)c1C,0.5489399,-7.053,0.47005236,0
ZINC001249785691,Cc1cc(Nc2cn(C)nc2C#N)cnc1N,0.5475005,-7.613,0.4089818,0
ZINC001250170359,Cc1cnc(C)c(Cc2cccnc2)c1,0.568998,-7.936,0.4179864,0
ZINC000039369402,COc1c(C)n(C)ccc1=O,0.3810974,-5.421,0.30723912,0
ZINC000042165688,CCc1ccccc1NC(=O)C[C@@H]1CCCN1,0.6514969,-7.807,0.5948205,0
ZINC000042350034,CNC(=O)[C@@H](C)Nc1nccs1,0.41559348,-5.391,0.3786916,0
ZINC000087043368,CC(C)CC(=O)NCc1ccc(C(=O)O)o1,0.47891834,-7.287,0.30701873,0
ZINC000110848632,CCCc1cc(NC(=O)C(F)(F)F)n[nH]1,0.40376768,-7.012,0.18674192,0
ZINC000130500990,C=C[C@@H](C)NCc1ccccc1OC,0.5751709,-6.534,0.57597035,0
ZINC000132836838,Cc1occc1C(=O)NCC(C)(C)N,0.5330548,-6.843,0.4604178,0
ZINC000135148736,O=C(NCC1(CO)CCCC1)[C@H]1CCC(=O)N1,0.37418175,-7.909,0.03488012,0
ZINC000226807309,CCC1(CNc2c(F)cc(C#N)cc2F)CC1,0.4429117,-7.27,0.23746024,0
ZINC000304746306,Cc1nnc([C@@H](C)N(C)CC(C)(C)O)o1,0.6290112,-6.336,0.70320785,0
ZINC000390436418,CC[C@@H]1CC[C@@H](C)N(C(=O)[C@H](C)C(=O)O)C1,0.39624882,-7.132,0.15937217,0
ZINC000411391824,COC(=O)CCN1CCC[C@@H](C)[C@@H]1CO,0.5039965,-6.189,0.4708476,0
ZINC000527707032,Cc1cocc1C(=O)NCC(=O)NC1CC1,0.407322,-7.31,0.16280171,0
ZINC000616240656,C[C@H](NC(=O)CCCF)c1ccn(C)n1,0.3820991,-6.637,0.18280447,0
ZINC000628898629,Cc1ncccc1CNC(=O)CCCCC(C)C,0.5749048,-8.121,0.4104541,0
ZINC000644868519,CCC[C@@H](C)C(=O)NCCN=c1nn[nH]n1C,0.43649322,-7.058,0.24678594,0
ZINC000646115005,C[C@H](C(=O)N1CC(C)(C)C1)C(C)(F)F,0.33574364,-6.737,0.08058226,0
ZINC000782171805,CC(C)[C@H](Oc1cccc(Cl)c1)C(=O)NO,0.54036427,-7.609,0.3952615,0
ZINC000787720074,O=C(N[C@H]1[C@@H]2CCC[C@@H]21)[C@H](O)c1cccnc1,0.4323508,-7.948,0.14605322,0
ZINC000828044950,C#CCCS(=O)(=O)N1CC[C@](O)(CC#N)C1,0.44211712,-6.753,0.28963506,0
ZINC000844488797,CC(C)Oc1cc(NC(=O)C(F)F)ccn1,0.38184252,-7.073,0.13696845,0
ZINC000857484554,CC1(CCNC(=O)[C@@H]2CC2(F)F)OCCO1,0.35351932,-6.894,0.099472106,0
ZINC000877165172,CCc1ccc(C(=O)N2C[C@@H]3C[C@H]2CN3)s1,0.5483109,-7.458,0.42670137,0
ZINC000899457996,CC1(C)CO[C@@H](CCNC(=O)c2ccnnc2)C1,0.5337757,-8.009,0.34062496,0
ZINC000905148543,CNC(=O)N[C@H]1c2ccccc2OC[C@@H]1F,0.56131256,-7.943,0.40203455,0
ZINC000941691310,CC(=O)N[C@@H]1CCN(CC2CC2)C[C@H]1C,0.5925819,-6.466,0.6175295,0
ZINC001177845170,Cc1cc(F)ncc1NC(=O)Cc1cn(C)cn1,0.48808295,-8.139,0.23659663,0
ZINC001263341319,Cn1nc(C(=O)OCC2CC2)cc1C(F)(F)F,0.32709977,-7.132,0.022394195,0
ZINC000335626530,CCC1(N[C@H]2CCCOCC2)CC1,0.5798645,-6.212,0.618744,0
ZINC000346572557,C[C@@H](CCC1CC1)NC(=O)c1cnccn1,0.44708714,-7.187,0.2543603,0
ZINC000573445992,C[C@@H](N)C(=O)N1CC[C@@H](C)C[C@H]1C(N)=O,0.6453977,-6.846,0.682647,0
ZINC000590490029,N#CC1CN(C(=O)CCc2cnccn2)C1,0.46101367,-7.279,0.27238294,0
ZINC000594922623,COC(=O)[C@@H]1C[C@@H]1[C@H](C)NCCn1cccn1,0.5096053,-6.39,0.46106157,0
ZINC000644810543,CN1C[C@H]2CCN(C(=O)CC(C)(F)F)[C@H]2C1,0.37808478,-6.805,0.15738674,0
ZINC000671589912,O=C(N1CCn2nccc21)C1(C(F)(F)F)CC1,0.47419232,-7.479,0.27769607,0
ZINC000715497267,CCCCNC[C@H]1CC[C@@H](C2CC2)O1,0.46719444,-5.78,0.44046688,0
ZINC000755662930,Cn1cc(C=NNc2cccc(F)c2)nn1,0.60006166,-7.377,0.53763604,0
ZINC000814225902,Cc1nnsc1C=NNc1ncc(F)cn1,0.42346948,-6.787,0.24916102,0
ZINC000814559420,C=C(CC)COC(=O)[C@H]1CCC[C@H](OC)C1,0.4560132,-7.296,0.2607101,0
ZINC000828704005,COC(=O)N1CCC[C@H]1CNC(=O)O,0.5172774,-6.135,0.5027699,0
ZINC000902285240,Cc1nn(C[C@@H]2C[C@]23CCOC3)c(N)c1C#N,0.46817732,-7.735,0.23916638,0
ZINC000910317970,COc1cccnc1NC[C@@H](C)CC(=O)O,0.3463636,-6.477,0.12864977,0
ZINC000910650340,CC[C@H](C(=O)O)C(=O)N(C)Cc1noc(C)n1,0.4070669,-6.831,0.21209468,0
ZINC000913360838,CC1(C(=O)Nc2ccc3[nH]ccc(=O)c3c2)CC1,0.5464528,-8.905,0.2725864,0
ZINC000922042659,CCONC(=O)NC[C@@H]1COCO1,0.332389,-5.506,0.20191534,0
ZINC000934193262,C[C@@H](NCC[C@H]1CCNC1=O)c1cncs1,0.5150774,-7.111,0.3969441,0
ZINC001056827901,CC(=O)N1CC[C@@H](N(C)c2cccc(F)n2)C1,0.6055424,-7.943,0.4896499,0
ZINC001161642248,COc1nccc(NCC(C)C)n1,0.49523228,-5.706,0.50370055,0
ZINC001244623939,CC(=O)c1cc(-c2ncncc2C#N)cs1,0.43061388,-7.387,0.20093569,0
ZINC001459146197,CCOCn1cc(-c2ccccn2)ccc1=O,0.51722413,-7.739,0.33590785,0
ZINC000072233877,NC(=O)c1ccc(C(F)(F)F)nc1S,0.3812822,-6.943,0.14937367,0
ZINC000139459330,Cc1nn(Cc2cccc(N)c2)c(C)c1[N+](=O)[O-],0.6945139,-7.77,0.68388,0
ZINC000154385213,O=C(NCCCF)c1cc2c(s1)CCCC2,0.5312192,-7.249,0.4145726,0
ZINC000336668964,C[C@@H]1CCC[C@H]1NC(=O)[C@H](N)CC(F)F,0.38424438,-7.005,0.14879578,0
ZINC000339383220,CCNC(=O)Nc1ccnn1C[C@H]1CCOC1,0.3731749,-6.541,0.17510691,0
ZINC000379383137,C/C=C/CS(=O)(=O)Cc1ccno1,0.32475796,-6.345,0.0995741,0
ZINC000587579004,N#Cc1cc(=NCC(=O)NC2CCCC2)cc[nH]1,0.46444896,-8.101,0.19373038,0
ZINC000657255242,CSc1cccc(Cn2cnn(C)c2=O)c1,0.53721,-7.296,0.42155358,0
ZINC000659301139,CC1(C)CC[C@@H]1C(=O)N(C1CC1)[C@@H]1CCNC1,0.4225764,-7.298,0.19426689,0
ZINC000744610697,O=Cc1ccc(C(=O)OCC2CCC2)cc1,0.44501096,-7.948,0.17113182,0
ZINC000767365118,O=C(CCOCC1CC1)O[C@@H]1CCCNC1=O,0.49255285,-6.554,0.4102323,0
ZINC000790784803,C[C@H](C#N)COC(=O)CN1CCOCC1=O,0.3240782,-6.226,0.110599115,0
ZINC000820018184,C/C(=C/C(=O)NCCc1nc(N)n[nH]1)C1CC1,0.44837102,-7.256,0.24973015,0
ZINC000832926731,CC#CCN(C)C(=O)c1cn(C)nc1Cl,0.4100731,-6.742,0.22730237,0
ZINC000867934424,CCON(CC)S(=O)(=O)Cc1ccon1,0.296873,-5.874,0.09330302,0
ZINC000899914549,NC(=O)[C@@H]1C[C@@H]1C(=O)NCCO,0.35916403,-5.29,0.27741024,0
ZINC000901328333,CO[C@@H]1CCC[C@@H]1CNC(=O)/C=C(/C)Cl,0.4823467,-6.77,0.36755887,0
ZINC000908835859,C[C@@H](C(=O)Nn1ccnn1)C(F)(F)F,0.34341043,-6.353,0.13569123,0
ZINC000926421130,C[C@H](NCCN(C)C)c1ccnnc1,0.4829858,-6.049,0.4437821,0
ZINC001205820352,Cc1ncc(-c2nccc3nn[nH]c32)cn1,0.5097225,-7.244,0.3725093,0
ZINC001244622721,CC(=O)c1cc(-c2nnccc2C#N)cs1,0.5109785,-7.342,0.36480904,0
ZINC001532739505,Cc1ncc(COC(=O)c2csc(C#N)c2)o1,0.43131,-7.182,0.22362705,0
ZINC001557408795,COC/C=C\C(=O)NCc1ccc2occc2c1,0.4960105,-8.247,0.24107239,0
ZINC000005723004,CC(=O)Nc1ccccc1OC[C@@H](C)O,0.48876682,-6.872,0.3696723,0
ZINC000052040907,N=C(NCc1ccccc1)NC1CC1,0.49535683,-7.069,0.36224583,0
ZINC000054335522,C[C@@H](CNC(=O)N1CCNC(=O)C1)C(=O)O,0.38449278,-6.577,0.19378394,0
ZINC000083094203,C[C@@H](O)CNC(=O)c1ccncc1F,0.43837106,-6.498,0.30872503,0
ZINC000133307628,Cc1nccnc1NC[C@H](C)C1CC1,0.40696195,-6.726,0.22280286,0
ZINC000183798608,CC[C@@H](CC#N)NC(=O)Cc1ccc(C)s1,0.64946795,-6.992,0.67553115,0
ZINC000192715273,O=C(CCCc1cccs1)Nc1ccon1,0.6021204,-7.183,0.56188303,0
ZINC000261910744,CC1(c2nc(C3(N)CCCC3)no2)CCC1,0.70810115,-8.527,0.6320951,0
ZINC000336438824,Cc1c[nH]cc1C(=O)N[C@@H](C)c1cncc(F)c1,0.52508575,-8.37,0.28588036,0
ZINC000518755754,CC(C)CN(C)C(=O)[C@H](N)c1cscn1,0.4034357,-6.287,0.26145738,0
ZINC000564904045,O=[N+]([O-])c1cccnc1N[C@@H]1CCC[C@@H](F)C1,0.4997579,-7.804,0.29455116,0
ZINC000586474104,COC[C@H](C)OC(=O)NC1CCCCCC1,0.46204144,-7.052,0.2980184,0
ZINC000589197162,CN(Cc1cc(C#N)cs1)C[C@@H](O)C1CC1,0.4888263,-6.709,0.3867361,0
ZINC000613176427,CCCc1csc(NC(=O)c2ncc[nH]2)n1,0.50394917,-6.621,0.4258418,0
ZINC000657526076,Cc1ccc(O)c(CN[C@H]2CCNC2=O)n1,0.46064898,-7.445,0.2544027,0
ZINC000717724148,C[C@@H](O)CNC(=O)C[C@H]1CCC2(CCC2)O1,0.3619821,-6.996,0.105631866,0
ZINC000761320719,COC(=O)C[C@H](C)C(=O)O[C@H]1CCCOC1,0.44430846,-6.528,0.31736758,0
ZINC000816733630,C[C@H]1C[C@H]1C(=O)Nn1c(O)nnc1O,0.37135977,-6.831,0.14136204,0
ZINC000828301492,CCCONC(=O)NCc1ncn(C)n1,0.34799564,-6.23,0.15756154,0
ZINC000849134761,NCCOCc1cn(-c2ccccc2)nn1,0.36393985,-7.013,0.10774263,0
ZINC000871504244,N#CCCCCC(=O)NC1CC2(CSC2)C1,0.5263042,-7.263,0.40338093,0
ZINC000880446738,Cc1nocc1NC(=O)C[C@H]1CCC(F)(F)C1,0.43652508,-8.162,0.132074,0
ZINC000880985247,CC(C)NC(=O)Cn1cc([C@H]2CCOC2)nn1,0.3746396,-7.266,0.10263522,0
ZINC000918590904,CN(Cc1cn[nH]c1)C(=O)OC1CCOCC1,0.33648905,-6.365,0.120733045,0
ZINC000928954968,CCCC[C@@H](NC(N)=O)C(=O)N1CCOCN1,0.4431731,-6.734,0.2937022,0
ZINC001224283394,C(CN1CCCCO1)O[C@H]1CCCOC1,0.3537485,-6.568,0.13381796,0
ZINC001229391414,COc1cncnc1O[C@H]1C=CCC1,0.4372196,-6.507,0.30550838,0
ZINC001253518266,CCCCC[C@H](O)CNCc1cnc[nH]1,0.43582258,-6.149,0.3399597,0
ZINC001600890739,Cc1sccc1C(=O)N[C@H](CF)C(=O)O,0.36171502,-6.626,0.14356911,0
ZINC000003886848,O=C(O)C[C@@]1(C(=O)O)CC(F)(F)C1(F)F,0.39134738,-6.986,0.16484143,0
ZINC000062151943,Cc1nnc([C@@H](C)O)o1,0.274076,-5.084,0.13027495,0
ZINC000070187195,CNC(=O)/C=C/c1ccc(O)cc1,0.43858907,-7.161,0.24022946,0
ZINC000083466993,CC(C)(O)CNC(=O)c1ccc(Cl)s1,0.51996964,-6.826,0.43626451,0
ZINC000088052529,O=C(O)[C@H]1C[C@H]1C(=O)NCc1ccon1,0.34095013,-6.49,0.11657469,0
ZINC000132543677,CC[C@@H](C)C(=O)N1CC[C@@H](NC)C1,0.4492397,-5.946,0.3876423,0
ZINC000165025193,CCOCCCNC(=O)[C@@H](C)[C@H](C)N,0.3664605,-6.048,0.21305999,0
ZINC000233311958,CCC[C@@H]1C[C@H]1Nc1ncc(C(=O)O)c(C)n1,0.5938986,-7.469,0.515863,0
ZINC000277834369,CC1(O)CN(C(=O)C2=CCCCCC2)C1,0.45443404,-8.237,0.15975282,0
ZINC000287255202,O=C(Nc1cn[nH]c1)N[C@H](C1CC1)C(F)(F)F,0.35364646,-7.238,0.06396067,0
ZINC000302779463,FC(F)(F)c1cnc(NC2CC=CC2)s1,0.59574205,-6.893,0.57939726,0
ZINC000330403343,Cc1noc([C@H](C)NC(=O)[C@@H](C)n2cccn2)n1,0.41204146,-7.081,0.19595806,0
ZINC000434289983,COCC1(C)CN(C(=O)N[C@@H]2CCOC2)C1,0.38758892,-6.733,0.18369892,0
ZINC000580173808,N#Cc1csc(CSCC2(C#N)CCC2)n1,0.4237736,-6.887,0.23936717,0
ZINC000641239368,C[C@H](C(=O)N1CC[C@H]1C)C(F)(F)F,0.3184278,-6.357,0.08578708,0
ZINC000649474996,CCn1ccc(CC(=O)NC[C@H]2CCCO2)n1,0.33311522,-6.92,0.056350395,0
ZINC000677729289,C[C@@H](c1ccccc1)N1CC[C@@H](C(F)F)C1,0.5508899,-7.984,0.3771258,0
ZINC000745329399,CCc1nnc(COC(=O)[C@H]2CCC[C@@H]2O)o1,0.412587,-7.266,0.17780559,0
ZINC000753949683,C#CCCOC(=O)CC[C@]1(C)CCC(=O)N1,0.40147942,-7.307,0.15154001,0
ZINC000805918154,C#C[C@@H](CC)OC(=O)Cc1ccc(F)cn1,0.4130328,-7.486,0.15581682,0
ZINC000853007218,CCCn1nccc1/C=C/C(=O)c1cscn1,0.60806084,-6.919,0.60109663,0
ZINC000854947125,CC(=O)c1c[nH]c(C(=O)NOCCN(C)C)c1,0.46336883,-6.613,0.3462876,0
ZINC000886921049,Fc1cccc2c1CC[C@@H]2NC/C=C\Cl,0.63638246,-7.632,0.5830737,0
ZINC000894403292,C[C@@H]1C[C@H]1C(=O)NC[C@@H]1CC2(CCC2)CO1,0.41151115,-7.486,0.15280259,0
ZINC000934304836,C[C@H]1CSCCCN1C[C@@H](O)C(F)(F)F,0.35629782,-6.469,0.14916027,0
ZINC000985832975,C=C(Cl)CN[C@H]1CCN(C(C)=O)[C@H]1C,0.5052892,-6.175,0.47486377,0
ZINC001154911815,Cc1cnc(NC2(C#N)CCC2)c(F)c1,0.49174485,-7.539,0.30622822,0
ZINC001234647798,CC(=O)Nc1ccc(OC[C@@H]2CCCO2)nc1,0.41942137,-7.424,0.17491773,0
ZINC001248644781,FC(F)(F)Cn1cc(Nc2cnccn2)cn1,0.3770837,-6.828,0.15301254,0
ZINC001356620310,Cc1ccc(CNC(=O)C2(N(C)C)CC2)n1C,0.49641165,-7.192,0.3515479,0
ZINC001518724050,Cc1nsc(C)c1C(=O)Nc1cncnc1C,0.5275578,-6.934,0.440068,0
ZINC001588491201,C#CCOCCN[C@H](C=C)C(=O)O,0.39395985,-5.102,0.36588266,0
ZINC000069981825,CC(C)CNC[C@H]1CCSC1,0.448103,-5.506,0.4311343,0
ZINC000122567969,Cc1nc(C(=O)NCCCC2CCCC2)no1,0.4686728,-7.422,0.2726883,0
ZINC000163833844,Cc1ccc(CNc2cnn(CCO)c2)s1,0.36307815,-6.468,0.16269545,0
ZINC000183497900,COC(=O)CNC(=O)c1cnccc1N(C)C,0.44756064,-6.131,0.36508313,0
ZINC000227640113,COC(C)(C)C(=O)Nc1ccsc1,0.4549866,-5.911,0.4026651,0
ZINC000285858021,O=C(Nc1nncn1C1CC1)c1cncc(O)c1,0.57769454,-7.427,0.48813057,0
ZINC000330625559,C[C@H](C#N)NC(=O)[C@@H](C)c1cccnc1,0.42363772,-7.205,0.20603783,0
ZINC000360325618,CCC[C@@H]1C[C@@H]1C(=O)NCCc1nc[nH]n1,0.42076036,-6.981,0.22362572,0
ZINC000554528294,C[C@@H]1CN(S(=O)(=O)NC2CC2)CC(=O)N1C,0.4221509,-6.897,0.23511314,0
ZINC000567849863,CN[C@H](C)Cc1noc(-c2c[nH]c(C#N)c2)n1,0.5798673,-7.443,0.49077123,0
ZINC000635856678,CCOC[C@@H](NC(=O)C(N)=O)C(C)C,0.3000799,-5.584,0.12980488,0
ZINC000713719106,C=C/C=C/CCN1C[C@@H](C)N[C@@H](C)C1,0.4601856,-6.592,0.34216508,0
ZINC000721311236,C[C@H]1CC[C@H](NCc2csc(N)n2)C1,0.617632,-6.649,0.64812624,0
ZINC000794746346,Cc1nsc(C(=O)N2CCO[C@@H](C)[C@H]2C)n1,0.59151363,-6.892,0.57112515,0
ZINC000812317513,O=C(NOC1CCC1)N[C@H]1CCS(=O)(=O)C1,0.36482435,-6.89,0.12228216,0
ZINC000817030385,COC/C=C/C(=O)N(C)C(C)(C)COC,0.41377944,-5.608,0.35253823,0
ZINC000835000411,CC(C)ON=C[C@@H]1C[C@H]1c1ccccc1,0.53873473,-7.922,0.3594932,0
ZINC000890647810,C#C[C@H]1CCCCN1C(=O)CSC(C)C,0.3626683,-6.814,0.12591243,0
ZINC000907806851,C=C[C@H]1CCCCN1C(=O)[C@H](O)C(C)(C)O,0.47356632,-6.632,0.36451262,0
ZINC000929260466,CN(CCOC1CC1)CC(N)=O,0.33696863,-4.783,0.28615236,0
ZINC000935452658,CC[C@@](C)(O)C(=O)N1CCCC[C@H](C)C1,0.37550667,-7.224,0.10871926,0
ZINC001128682993,C[C@@H]1CC[C@@H](CNC(=O)[C@@H]2[C@H]3CCCO[C@H]32)C1,0.7007293,-8.453,0.6251854,0
ZINC001269501992,C[C@H]1CC[C@H](C(=O)NCC2(NCC#N)CC2)C1,0.57746506,-7.756,0.4534723,0
ZINC001307147159,N#Cc1cnc(N2CC[C@@]23CCOC3)c(F)c1,0.49854332,-8.422,0.22789615,0
ZINC000123983851,CCCN(Cc1ccn(C)n1)[C@@H]1CCNC1,0.5397009,-6.256,0.5346093,0
ZINC000194453796,CC(C)(C#N)OC(=O)c1ccccc1Cl,0.4442151,-7.588,0.20698193,0
ZINC000232531486,CC(C)C1(CNCCOCCO)CC1,0.33243588,-5.734,0.17830467,0
ZINC000277543739,Cn1nccc1CN1C(=O)N[C@@H](C2CC2)C1=O,0.33586547,-7.076,0.045580156,0
ZINC000351653149,Cc1noc(CSc2nc3cncnc3[nH]2)n1,0.38825127,-7.129,0.14384164,0
ZINC000419478913,Cc1nccc(CSCC2(C#N)CCC2)n1,0.48068976,-6.527,0.3895396,0
ZINC000424614053,CC(C)CCOCCNC(=O)[C@]1(C)C[C@@H]1F,0.4641396,-6.447,0.36507228,0
ZINC000425345990,OC1(C(F)F)CN(Cc2csnn2)C1,0.4580104,-5.89,0.41083822,0
ZINC000595842121,CCN1CC[C@@H](N2CC[C@@](C)(C#N)C2)C1=O,0.46483606,-7.165,0.2918065,0
ZINC000617639534,CCCc1nc(C(=O)NCC[C@H](C)CC)co1,0.4062306,-6.834,0.21012613,0
ZINC000674880303,CC(C)[C@H]1CCN(c2nnnn2C)C1,0.39812493,-6.959,0.18107419,0
ZINC000678099746,C=CCNC(=O)Nc1ccnc(SC)c1,0.4832257,-6.239,0.4245044,0
ZINC000774040635,CON=CC(=O)N1CCO[C@@H](c2ccco2)C1,0.39054948,-7.209,0.14007717,0
ZINC000855952384,COC(=O)N1CCC[C@@H]([C@H]2CCCCO2)C1,0.39020404,-7.276,0.13242735,0
ZINC000859000560,CC[C@H](NC(=O)OCCF)c1nccs1,0.35149673,-6.149,0.17291787,0
ZINC001249882856,CCOC(=O)Cc1ccnc(OCC2CC2)c1,0.35962734,-6.552,0.14712685,0
ZINC001348013349,C[C@@H](OC(=O)[C@@H]1CCCC[C@H]1C)C(N)=O,0.41795304,-7.055,0.2103714,0
ZINC001576668990,C[C@@H]1CCC[C@H](CCSCCN)C1,0.40062264,-6.053,0.28021228,0
ZINC000006639848,CO/N=C/Nc1nccc(-c2cccs2)n1,0.5283464,-6.833,0.45213044,0
ZINC000130432917,O=C(C=C1CCC1)NC[C@H]1CCCCN1,0.41955045,-7.554,0.16165827,0
ZINC000190669957,CCN(C)S(=O)(=O)N[C@@H]1CCC[C@H](C)CC1,0.39718595,-7.187,0.1555106,0
ZINC000280884492,O=C(C(=O)N1CCC[C@H](O)C1)c1ccc(O)cc1,0.5133459,-8.188,0.28154603,0
ZINC000378868529,CC[C@@H](C)CON=C1CCCSC1,0.44708315,-6.453,0.3306612,0
